loan_id,borrower_id,loan_type,disbursement_date,loan_amount,interest_rate,tenure_months,emi,outstanding_principal,dpd_bucket,months_active,base_risk_score,vintage,ticket_size,payment_delayed_5d,partial_payment,segment_high_default
LN04682,BR49597,Personal,2025-12-27,192000.0,15.06,24,9314.91,158000.0,60 DPD,5,0.2506,0-6M,<2L,True,True,False
LN04683,BR85060,Personal,2023-11-29,194000.0,22.8,24,10141.17,29100.0,60 DPD,24,0.288,12-24M,<2L,True,True,True
LN04684,BR18704,Personal,2024-04-15,540000.0,15.69,60,13042.97,348750.0,30 DPD,25,0.1669,24M+,2-10L,True,True,False
LN04685,BR84778,Auto,2025-03-04,1260000.0,9.56,60,26499.31,1010100.0,Current,14,0.08,12-24M,10-50L,True,True,False
LN04686,BR94267,Auto,2025-12-16,1085000.0,13.76,36,36956.38,956909.72,Current,5,0.1376,0-6M,10-50L,False,False,False
LN04687,BR97032,Home,2022-10-18,9862000.0,10.97,180,111905.48,7859466.11,Current,43,0.03,24M+,50L+,False,False,False
LN04688,BR72648,Business,2025-07-26,2814000.0,16.74,24,138779.24,1817375.0,Current,10,0.1574,6-12M,10-50L,True,True,False
LN04689,BR77027,Auto,2022-06-03,1785000.0,14.75,60,42231.14,596487.5,Current,47,0.1075,24M+,10-50L,False,False,False
LN04690,BR35733,Personal,2025-10-07,649000.0,13.34,24,30958.39,488102.08,Current,7,0.1434,6-12M,2-10L,True,False,False
LN04691,BR71616,Home,2022-11-08,2619000.0,9.06,120,33261.49,1839847.5,Current,42,0.06,24M+,10-50L,False,False,False
LN04692,BR75518,Business,2024-11-27,1157000.0,18.32,24,57941.24,419412.5,Current,18,0.1732,12-24M,10-50L,True,False,False
LN04693,BR29029,Home,2022-09-03,2087000.0,8.97,120,26403.36,1436551.67,30 DPD,44,0.06,24M+,10-50L,True,True,False
LN04694,BR29895,Home,2025-10-24,2685000.0,11.1,300,26510.38,2631747.5,Current,7,0.03,6-12M,10-50L,True,False,False
LN04695,BR70338,Business,2024-12-03,1466000.0,13.87,24,70296.89,583345.83,Current,17,0.1287,12-24M,10-50L,True,False,False
LN04696,BR28302,Home,2023-06-21,7730000.0,8.77,300,63656.77,6963441.67,Current,35,0.03,24M+,50L+,True,False,False
LN04697,BR98268,Personal,2025-06-10,456000.0,23.41,12,42989.08,100700.0,Current,11,0.2441,6-12M,2-10L,True,True,True
LN04698,BR62782,Personal,2025-06-08,365000.0,23.58,12,34440.11,80604.17,Current,11,0.2458,6-12M,2-10L,True,True,True
LN04699,BR15485,Auto,2025-05-11,1495000.0,11.94,36,49612.56,1071416.67,Current,12,0.08,6-12M,10-50L,True,False,False
LN04700,BR68522,Business,2022-08-16,3600000.0,20.95,24,184899.94,540000.0,90+ DPD,24,0.1995,12-24M,10-50L,True,True,False
LN04701,BR79357,Auto,2024-02-29,1523000.0,10.03,48,38649.16,794815.63,Current,27,0.08,24M+,10-50L,True,False,False
LN04702,BR91654,Personal,2024-09-09,637000.0,14.51,48,17570.37,411395.83,Current,20,0.1551,12-24M,2-10L,True,True,False
LN04703,BR35224,Home,2025-11-17,3244000.0,11.18,180,37238.7,3152086.67,Current,6,0.07,0-6M,10-50L,False,False,False
LN04704,BR80274,Personal,2023-12-15,672000.0,18.64,48,19965.44,326900.0,Current,29,0.1964,24M+,2-10L,True,False,True
LN04705,BR95278,Personal,2022-05-20,457000.0,14.31,12,41099.4,68550.0,Current,12,0.1531,6-12M,2-10L,True,False,False
LN04706,BR46968,Personal,2023-03-02,314000.0,11.35,36,10332.08,47100.0,30 DPD,36,0.13,24M+,2-10L,True,True,False
LN04707,BR12976,Business,2025-07-10,642000.0,18.62,36,23410.0,490416.67,60 DPD,10,0.1762,6-12M,2-10L,True,True,False
LN04708,BR28430,Personal,2023-11-15,535000.0,15.31,60,12814.83,307625.0,Current,30,0.1631,24M+,2-10L,True,False,False
LN04709,BR52813,Auto,2026-01-14,1513000.0,12.83,60,34293.87,1427263.33,Current,4,0.1283,0-6M,10-50L,True,False,False
LN04710,BR59227,Personal,2025-03-30,543000.0,14.28,24,26142.88,273762.5,60 DPD,14,0.1528,12-24M,2-10L,True,True,False
LN04711,BR87516,Personal,2025-12-27,361000.0,16.35,24,17736.11,297072.92,Current,5,0.2135,0-6M,2-10L,True,True,False
LN04712,BR55871,Home,2024-01-11,7343000.0,8.89,180,73997.86,6372092.22,60 DPD,28,0.03,24M+,50L+,True,False,False
LN04713,BR95872,Personal,2025-09-18,95000.0,19.77,48,2879.26,81541.67,30 DPD,8,0.2577,6-12M,<2L,True,True,True
LN04714,BR84562,Home,2024-11-18,4145000.0,10.67,120,56325.85,3616512.5,Current,18,0.06,12-24M,10-50L,True,False,False
LN04715,BR86475,Home,2025-05-14,5223000.0,9.8,240,49712.95,5001022.5,Current,12,0.03,6-12M,50L+,True,False,False
LN04716,BR39997,Home,2025-12-28,6940000.0,8.8,300,57292.71,6841683.33,Current,5,0.07,0-6M,50L+,True,True,False
LN04717,BR35002,Personal,2025-06-03,167000.0,19.13,48,5004.78,134469.79,90+ DPD,11,0.2513,6-12M,<2L,True,True,True
LN04718,BR80731,Business,2024-01-27,2343000.0,13.7,60,54153.79,1413610.0,Current,28,0.127,24M+,10-50L,True,False,False
LN04719,BR27083,Auto,2023-11-30,1698000.0,14.16,60,39650.48,976350.0,Current,30,0.1016,24M+,10-50L,False,False,False
LN04720,BR19823,Home,2025-12-07,8747000.0,7.57,180,81434.1,8540473.61,Current,5,0.07,0-6M,50L+,True,False,False
LN04721,BR73157,Personal,2025-12-10,119000.0,20.12,24,6063.58,97927.08,Current,5,0.3012,0-6M,<2L,True,True,True
LN04722,BR90511,Personal,2023-09-19,422000.0,16.88,12,38464.38,63300.0,30 DPD,12,0.1788,6-12M,2-10L,True,True,False
LN04723,BR74861,Personal,2023-05-26,703000.0,12.8,24,33355.9,105450.0,90+ DPD,24,0.138,12-24M,2-10L,True,False,False
LN04724,BR91189,Personal,2025-09-30,631000.0,10.91,36,20631.25,511811.11,Current,8,0.13,6-12M,2-10L,True,True,False
LN04725,BR21190,Auto,2023-08-08,1670000.0,14.53,36,57507.47,368791.67,Current,33,0.1053,24M+,10-50L,True,True,False
LN04726,BR12933,Business,2023-09-12,1937000.0,17.86,60,49039.67,1058893.33,Current,32,0.1686,24M+,10-50L,True,True,False
LN04727,BR46883,Personal,2024-10-21,243000.0,11.77,48,6371.71,161240.62,Current,19,0.13,12-24M,2-10L,True,True,False
LN04728,BR24029,Personal,2022-06-10,706000.0,15.19,60,16866.18,235921.67,Current,47,0.1619,24M+,2-10L,True,True,False
LN04729,BR30787,Home,2024-04-17,4900000.0,9.57,240,45898.64,4466145.83,Current,25,0.03,24M+,10-50L,False,False,False
LN04730,BR47415,Business,2024-11-03,1833000.0,18.27,24,91750.19,664462.5,Current,18,0.1727,12-24M,10-50L,True,True,False
LN04731,BR12209,Home,2024-09-07,1550000.0,9.7,120,20226.74,1330416.67,Current,20,0.06,12-24M,10-50L,False,False,False
LN04732,BR63154,Auto,2024-01-19,378000.0,8.49,84,5984.29,270900.0,60 DPD,28,0.08,24M+,2-10L,True,True,False
LN04733,BR93864,Personal,2022-12-03,623000.0,20.27,48,19047.85,170676.04,30 DPD,41,0.2127,24M+,2-10L,True,True,True
LN04734,BR50404,Home,2024-01-08,5214000.0,11.5,300,52998.69,4800356.0,Current,28,0.03,24M+,50L+,False,False,False
LN04735,BR87348,Auto,2025-09-21,1661000.0,13.69,84,30843.41,1526538.1,60 DPD,8,0.0969,6-12M,10-50L,True,False,False
LN04736,BR32607,Home,2024-01-01,5122000.0,11.39,240,54234.83,4614068.33,Current,28,0.03,24M+,50L+,False,False,False
LN04737,BR23949,Business,2024-09-04,607000.0,12.52,36,20312.17,320361.11,Current,20,0.1152,12-24M,2-10L,True,True,False
LN04738,BR10358,Business,2024-09-04,1747000.0,20.73,36,65576.41,922027.78,60 DPD,20,0.1973,12-24M,10-50L,True,True,False
LN04739,BR25533,Personal,2025-11-02,139000.0,11.59,12,12323.34,79925.0,Current,6,0.22,0-6M,<2L,True,True,False
LN04740,BR13492,Personal,2025-05-25,237000.0,17.09,60,5901.54,196710.0,Closed,12,0.1809,6-12M,2-10L,False,False,False
LN04741,BR68894,Auto,2022-12-24,1976000.0,11.09,72,37702.49,1019561.11,Current,41,0.08,24M+,10-50L,True,False,False
LN04742,BR21793,Home,2024-07-15,5696000.0,9.93,300,51478.79,5340949.33,Current,22,0.03,12-24M,50L+,False,False,False
LN04743,BR15586,Home,2025-03-06,1079000.0,7.51,300,7980.73,1036199.67,Current,14,0.03,12-24M,10-50L,True,True,False
LN04744,BR97843,Personal,2026-01-05,126000.0,20.02,60,3339.63,118860.0,30 DPD,4,0.3002,0-6M,<2L,True,False,True
LN04745,BR87692,Personal,2023-07-29,721000.0,23.04,36,27924.74,142197.22,Current,34,0.2404,24M+,2-10L,True,True,True
LN04746,BR17969,Business,2025-06-24,4726000.0,14.72,24,228519.69,2884829.17,Current,11,0.1372,6-12M,10-50L,True,True,False
LN04747,BR15564,Home,2025-08-12,2579000.0,11.13,300,25519.87,2513235.5,Current,9,0.03,6-12M,10-50L,True,False,False
LN04748,BR17062,Business,2023-07-19,4331000.0,16.33,60,106082.41,2244901.67,60 DPD,34,0.1533,24M+,10-50L,True,True,False
LN04749,BR16265,Auto,2024-10-19,376000.0,8.28,72,6644.02,291661.11,Current,19,0.08,12-24M,2-10L,False,False,False
LN04750,BR46116,Auto,2024-01-23,966000.0,14.97,60,22965.86,582820.0,Current,28,0.1097,24M+,2-10L,True,True,False
LN04751,BR62509,Personal,2024-05-27,692000.0,16.98,48,19960.53,397900.0,60 DPD,24,0.1798,12-24M,2-10L,True,False,False
LN04752,BR13249,Auto,2025-06-12,1671000.0,14.41,48,46006.96,1345503.12,Current,11,0.1041,6-12M,10-50L,True,False,False
LN04753,BR55735,Personal,2022-12-01,762000.0,12.55,12,67898.99,114300.0,Current,12,0.1355,6-12M,2-10L,True,True,False
LN04754,BR68565,Personal,2023-02-15,374000.0,21.68,60,10261.54,167365.0,Current,39,0.2268,24M+,2-10L,True,False,True
LN04755,BR75034,Home,2023-09-05,8464000.0,10.78,300,81614.07,7696597.33,Current,32,0.03,24M+,50L+,True,False,False
LN04756,BR10716,Personal,2024-12-09,762000.0,11.32,12,67460.62,114300.0,Current,12,0.13,6-12M,2-10L,True,True,False
LN04757,BR36262,Business,2024-12-20,1870000.0,17.0,48,53958.93,1307052.08,60 DPD,17,0.16,12-24M,10-50L,True,True,False
LN04758,BR67603,Home,2025-03-17,2547000.0,9.11,300,21566.51,2445969.0,Current,14,0.03,12-24M,10-50L,False,False,False
LN04759,BR67253,Personal,2023-08-20,203000.0,13.03,36,6842.81,44829.17,Current,33,0.1403,24M+,2-10L,True,True,False
LN04760,BR18398,Home,2025-08-23,8181000.0,10.06,180,88213.98,7833307.5,Current,9,0.03,6-12M,50L+,False,False,False
LN04761,BR72259,Business,2025-04-23,3364000.0,18.89,36,123123.84,2331438.89,Current,13,0.1789,12-24M,10-50L,True,True,False
LN04762,BR44865,Auto,2025-11-27,1009000.0,12.83,36,33914.64,866058.33,90+ DPD,6,0.1283,0-6M,10-50L,True,True,False
LN04763,BR50711,Personal,2023-10-05,695000.0,21.0,48,21521.16,313473.96,Current,31,0.22,24M+,2-10L,True,True,True
LN04764,BR18888,Personal,2022-07-28,626000.0,10.67,36,20396.75,93900.0,Current,36,0.13,24M+,2-10L,True,True,False
LN04765,BR73655,Personal,2025-10-20,99000.0,21.03,12,9219.69,49912.5,60 DPD,7,0.2703,6-12M,<2L,True,True,True
LN04766,BR14895,Auto,2025-05-22,1665000.0,8.03,72,29217.24,1429125.0,Current,12,0.08,6-12M,10-50L,True,True,False
LN04767,BR40926,Home,2022-05-31,7344000.0,8.2,120,89880.99,4847040.0,90+ DPD,48,0.06,24M+,50L+,True,False,False
LN04768,BR92716,Home,2022-12-06,1757000.0,8.32,120,21615.51,1246737.92,Current,41,0.06,24M+,10-50L,False,False,False
LN04769,BR42675,Home,2022-11-13,6882000.0,8.16,240,58250.98,5858302.5,Closed,42,0.03,24M+,50L+,False,False,False
LN04770,BR15543,Personal,2024-04-23,203000.0,13.72,12,18200.05,30450.0,30 DPD,12,0.1472,6-12M,2-10L,True,True,False
LN04771,BR14967,Personal,2022-08-30,346000.0,19.33,36,12740.79,51900.0,30 DPD,36,0.2033,24M+,2-10L,True,True,True
LN04772,BR75130,Home,2022-06-17,7984000.0,10.74,240,81001.9,6654996.67,Current,47,0.03,24M+,50L+,True,True,False
LN04773,BR74595,Personal,2022-09-08,87000.0,22.35,48,2757.59,19212.5,Current,44,0.2835,24M+,<2L,True,True,True
LN04774,BR70718,Personal,2022-06-14,161000.0,10.8,24,7488.92,24150.0,60 DPD,24,0.18,12-24M,<2L,True,False,False
LN04775,BR60098,Home,2025-05-30,6241000.0,11.94,300,65455.19,6028806.0,Current,12,0.03,6-12M,50L+,False,False,False
LN04776,BR60070,Business,2025-07-06,2349000.0,15.72,48,66234.95,1933031.25,60 DPD,10,0.1472,6-12M,10-50L,True,True,False
LN04777,BR47572,Personal,2025-04-02,164000.0,12.36,12,14598.84,24600.0,Current,12,0.1836,6-12M,<2L,True,True,False
LN04778,BR44887,Personal,2023-05-14,136000.0,13.75,12,12195.06,20400.0,60 DPD,12,0.1975,6-12M,<2L,True,False,False
LN04779,BR52247,Personal,2024-10-11,771000.0,18.31,24,38607.07,252181.25,Current,19,0.1931,12-24M,2-10L,True,True,True
LN04780,BR77552,Business,2025-01-22,2176000.0,16.58,60,53589.01,1682773.33,Current,16,0.1558,12-24M,10-50L,True,False,False
LN04781,BR84509,Personal,2022-10-01,187000.0,12.43,60,4200.46,73085.83,Current,43,0.1843,24M+,<2L,True,False,False
LN04782,BR11921,Business,2022-08-30,4941000.0,12.45,24,233629.72,741150.0,Current,24,0.1145,12-24M,10-50L,True,True,False
LN04783,BR66464,Personal,2024-08-09,368000.0,13.02,12,32872.21,55200.0,Current,12,0.1402,6-12M,2-10L,True,True,False
LN04784,BR16682,Personal,2025-12-09,147000.0,16.66,24,7244.02,120968.75,Current,5,0.2666,0-6M,<2L,True,True,False
LN04785,BR80851,Personal,2023-07-03,314000.0,11.77,60,6948.32,162756.67,Current,34,0.13,24M+,2-10L,True,False,False
LN04786,BR17198,Home,2025-06-29,9849000.0,8.98,180,99777.97,9337399.17,Current,11,0.03,6-12M,50L+,False,False,False
LN04787,BR13595,Business,2022-05-19,4294000.0,21.52,36,162925.45,644100.0,30 DPD,36,0.2052,24M+,10-50L,True,True,False
LN04788,BR81532,Auto,2025-07-21,1387000.0,14.0,60,32273.06,1190508.33,Current,10,0.1,6-12M,10-50L,True,False,False
LN04789,BR90636,Personal,2024-10-07,397000.0,23.85,12,37511.35,59550.0,Current,12,0.2485,6-12M,2-10L,True,True,True
LN04790,BR86639,Auto,2023-03-18,1932000.0,13.46,84,35631.83,1189100.0,Current,38,0.0946,24M+,10-50L,True,False,False
LN04791,BR20944,Business,2025-04-06,3679000.0,19.61,60,96674.37,3001450.83,Current,13,0.1861,12-24M,10-50L,True,True,False
LN04792,BR80451,Home,2025-12-17,9318000.0,11.21,300,92745.07,9185995.0,Current,5,0.07,0-6M,50L+,True,True,False
LN04793,BR47980,Auto,2022-07-30,1411000.0,10.13,84,23519.16,754213.1,Current,46,0.08,24M+,10-50L,False,False,False
LN04794,BR19254,Personal,2025-11-30,752000.0,18.41,60,19263.98,688080.0,30 DPD,6,0.2341,0-6M,2-10L,True,True,True
LN04795,BR49860,Personal,2023-11-06,162000.0,21.7,60,4446.68,93150.0,30 DPD,30,0.277,24M+,<2L,True,True,True
LN04796,BR25760,Auto,2025-04-23,1666000.0,12.52,84,29874.75,1446841.67,Current,13,0.0852,12-24M,10-50L,False,False,False
LN04797,BR40557,Personal,2024-02-02,278000.0,10.62,48,7133.86,145081.25,60 DPD,27,0.13,24M+,2-10L,True,True,False
LN04798,BR58994,Auto,2023-08-14,357000.0,12.42,84,6382.49,237787.5,Current,33,0.0842,24M+,2-10L,True,False,False
LN04799,BR18089,Home,2026-01-08,5740000.0,11.67,300,59060.13,5674946.67,Current,4,0.07,0-6M,50L+,False,False,False
LN04800,BR64891,Personal,2024-08-18,630000.0,11.2,12,55739.23,94500.0,Current,12,0.13,6-12M,2-10L,True,False,False
LN04801,BR22281,Personal,2024-04-16,372000.0,11.35,48,9677.89,207312.5,30 DPD,25,0.13,24M+,2-10L,True,False,False
LN04802,BR21157,Auto,2025-01-10,1153000.0,8.2,48,28256.47,826316.67,30 DPD,16,0.08,12-24M,10-50L,True,False,False
LN04803,BR94928,Personal,2022-09-30,510000.0,21.38,36,19313.93,76500.0,30 DPD,36,0.2238,24M+,2-10L,True,True,True
LN04804,BR75494,Home,2025-03-14,5991000.0,11.1,120,82865.52,5396892.5,Current,14,0.06,12-24M,50L+,False,False,False
LN04805,BR65505,Home,2025-02-27,3023000.0,10.26,240,29695.25,2862403.12,Current,15,0.03,12-24M,10-50L,False,False,False
LN04806,BR61393,Home,2023-06-28,7607000.0,10.29,180,83100.07,6349731.94,30 DPD,35,0.03,24M+,50L+,True,True,False
LN04807,BR45013,Business,2022-05-11,1388000.0,21.51,60,37949.36,444160.0,Current,48,0.2051,24M+,10-50L,True,True,False
LN04808,BR25455,Home,2022-10-14,7048000.0,7.95,120,85325.59,4901296.67,Current,43,0.06,24M+,50L+,True,False,False
LN04809,BR65511,Personal,2025-08-03,627000.0,20.04,36,23314.35,493762.5,Current,9,0.2104,6-12M,2-10L,True,False,True
LN04810,BR74796,Personal,2024-02-05,460000.0,11.69,12,40803.76,69000.0,Current,12,0.13,6-12M,2-10L,True,True,False
LN04811,BR98367,Business,2025-02-03,4538000.0,12.21,36,151182.11,2930791.67,Current,15,0.1121,12-24M,10-50L,True,True,False
LN04812,BR56405,Business,2024-03-20,4637000.0,15.54,36,161972.04,1790397.22,Current,26,0.1454,24M+,10-50L,True,True,False
LN04813,BR96328,Auto,2023-07-04,996000.0,12.59,36,33362.82,196433.33,Current,34,0.0859,24M+,2-10L,True,False,False
LN04814,BR15920,Personal,2025-01-24,292000.0,16.23,48,8309.8,209266.67,Current,16,0.1723,12-24M,2-10L,True,False,False
LN04815,BR47098,Personal,2023-09-21,673000.0,15.21,60,16084.9,367906.67,60 DPD,32,0.1621,24M+,2-10L,True,True,False
LN04816,BR44711,Home,2023-12-08,9046000.0,9.73,300,80485.66,8302720.33,Current,29,0.03,24M+,50L+,True,True,False
LN04817,BR77069,Home,2025-12-10,9608000.0,11.49,300,97592.09,9471886.67,90+ DPD,5,0.07,0-6M,50L+,True,False,False
LN04818,BR11522,Personal,2025-03-27,405000.0,23.61,36,15806.49,271125.0,30 DPD,14,0.2461,12-24M,2-10L,True,True,True
LN04819,BR60585,Personal,2022-12-10,329000.0,13.13,24,15661.36,49350.0,Current,24,0.1413,12-24M,2-10L,True,False,False
LN04820,BR56605,Personal,2025-03-10,605000.0,20.9,24,31058.61,305020.83,Current,14,0.219,12-24M,2-10L,True,True,True
LN04821,BR81122,Business,2022-07-21,3980000.0,14.43,36,136859.66,597000.0,Current,36,0.1343,24M+,10-50L,True,True,False
LN04822,BR85218,Personal,2025-05-20,789000.0,15.1,60,18811.7,654870.0,Closed,12,0.161,6-12M,2-10L,False,False,False
LN04823,BR79822,Personal,2024-08-05,729000.0,18.4,24,36535.72,186806.25,60 DPD,21,0.194,12-24M,2-10L,True,True,True
LN04824,BR67135,Personal,2024-10-22,717000.0,23.91,60,20589.19,524007.5,90+ DPD,19,0.2491,12-24M,2-10L,True,True,True
LN04825,BR29836,Personal,2024-08-20,697000.0,15.77,24,34050.74,178606.25,Current,21,0.1677,12-24M,2-10L,True,True,False
LN04826,BR65694,Home,2022-09-17,9233000.0,11.88,300,96426.48,8081952.67,Current,44,0.03,24M+,50L+,False,False,False
LN04827,BR21689,Personal,2022-08-04,210000.0,11.59,12,18617.99,31500.0,30 DPD,12,0.13,6-12M,2-10L,True,True,False
LN04828,BR24804,Home,2025-09-02,1122000.0,9.35,240,10348.86,1090210.0,Current,8,0.03,6-12M,10-50L,False,False,False
LN04829,BR88602,Personal,2024-09-10,354000.0,11.04,60,7703.88,253700.0,Current,20,0.13,12-24M,2-10L,True,True,False
LN04830,BR24150,Auto,2024-12-09,578000.0,10.3,48,14742.99,403997.92,Current,17,0.08,12-24M,2-10L,False,False,False
LN04831,BR63429,Business,2024-11-21,3858000.0,14.19,36,132213.6,2218350.0,Current,18,0.1319,12-24M,10-50L,True,True,False
LN04832,BR42587,Personal,2024-03-03,587000.0,15.77,12,53195.15,88050.0,90+ DPD,12,0.1677,6-12M,2-10L,True,False,False
LN04833,BR76983,Auto,2024-08-28,1002000.0,10.42,36,32529.66,505175.0,Current,21,0.08,12-24M,10-50L,False,False,False
LN04834,BR12874,Home,2023-11-03,7737000.0,11.56,120,109044.45,6092887.5,Current,30,0.06,24M+,50L+,True,True,False
LN04835,BR46492,Personal,2024-01-25,443000.0,10.94,24,20634.93,66450.0,Current,24,0.13,12-24M,2-10L,True,False,False
LN04836,BR26327,Home,2023-04-23,8968000.0,9.13,240,81438.74,7792818.33,Current,37,0.03,24M+,50L+,True,True,False
LN04837,BR14137,Business,2023-09-06,3338000.0,21.34,24,172083.26,500700.0,60 DPD,24,0.2034,12-24M,10-50L,True,True,False
LN04838,BR84346,Auto,2024-06-18,386000.0,9.62,48,9719.67,228785.42,Current,23,0.08,12-24M,2-10L,False,False,False
LN04839,BR71609,Personal,2023-10-31,178000.0,17.18,48,5152.79,80285.42,90+ DPD,31,0.2318,24M+,<2L,True,True,False
LN04840,BR26616,Home,2025-09-20,9606000.0,9.45,300,83593.67,9388264.0,Current,8,0.03,6-12M,50L+,True,False,False
LN04841,BR81646,Auto,2022-10-02,1895000.0,14.14,60,44231.0,740629.17,Current,43,0.1014,24M+,10-50L,False,False,False
LN04842,BR10373,Personal,2023-01-08,422000.0,15.19,12,38126.85,63300.0,Current,12,0.1619,6-12M,2-10L,True,True,False
LN04843,BR29065,Personal,2023-07-01,321000.0,21.66,48,10054.29,127731.25,Current,34,0.2266,24M+,2-10L,True,True,True
LN04844,BR45503,Home,2024-07-24,5713000.0,11.92,120,81700.96,4822724.17,Current,22,0.06,12-24M,50L+,True,False,False
LN04845,BR23708,Personal,2023-03-10,416000.0,20.95,48,12870.54,136066.67,60 DPD,38,0.2195,24M+,2-10L,True,True,True
LN04846,BR61710,Personal,2024-04-03,509000.0,13.73,24,24373.68,76350.0,Current,24,0.1473,12-24M,2-10L,True,False,False
LN04847,BR90801,Business,2024-08-07,1972000.0,15.29,60,47214.46,1385330.0,60 DPD,21,0.1429,12-24M,10-50L,True,False,False
LN04848,BR91073,Home,2022-10-28,2652000.0,8.78,180,26552.38,2113496.67,Current,43,0.03,24M+,10-50L,True,True,False
LN04849,BR59959,Home,2024-05-03,4183000.0,9.86,300,37598.91,3898556.0,Current,24,0.03,12-24M,10-50L,False,False,False
LN04850,BR87116,Home,2025-07-31,6100000.0,10.44,240,60655.52,5883958.33,Current,10,0.03,6-12M,50L+,True,False,False
LN04851,BR16461,Personal,2024-04-29,145000.0,20.77,36,5445.78,59409.72,60 DPD,25,0.2677,24M+,<2L,True,False,True
LN04852,BR88526,Business,2025-05-22,1657000.0,16.07,24,81187.31,952775.0,Current,12,0.1507,6-12M,10-50L,True,False,False
LN04853,BR72620,Home,2025-10-04,5800000.0,10.47,180,64005.31,5608277.78,Current,7,0.03,6-12M,50L+,False,False,False
LN04854,BR60002,Personal,2024-09-14,591000.0,11.34,36,19443.88,311916.67,Current,20,0.13,12-24M,2-10L,True,False,False
LN04855,BR72191,Home,2024-02-12,8449000.0,9.53,120,109466.82,6833128.75,60 DPD,27,0.06,24M+,50L+,True,False,False
LN04856,BR18109,Personal,2023-09-19,789000.0,22.51,12,74039.76,118350.0,Current,12,0.2351,6-12M,2-10L,True,False,True
LN04857,BR82776,Auto,2022-09-29,941000.0,9.29,48,23546.62,207804.17,Current,44,0.08,24M+,2-10L,True,False,False
LN04858,BR42578,Business,2024-12-03,2896000.0,20.52,60,77566.61,2198546.67,Current,17,0.1952,12-24M,10-50L,True,True,False
LN04859,BR77458,Personal,2022-06-15,301000.0,23.8,48,9779.9,50480.21,Current,47,0.248,24M+,2-10L,True,True,True
LN04860,BR17315,Home,2024-03-31,2266000.0,8.49,240,19650.53,2057339.17,Current,26,0.03,24M+,10-50L,True,False,False
LN04861,BR13247,Home,2023-05-13,1382000.0,9.58,300,12151.43,1241036.0,Closed,36,0.03,24M+,10-50L,False,False,False
LN04862,BR86069,Home,2025-04-28,8014000.0,9.1,240,72620.25,7645022.08,Current,13,0.03,12-24M,50L+,False,False,False
LN04863,BR59327,Business,2025-01-30,1313000.0,17.91,48,38507.65,940983.33,Closed,16,0.1691,12-24M,10-50L,False,False,False
LN04864,BR82974,Personal,2024-07-19,600000.0,23.93,48,19537.89,366250.0,Current,22,0.2493,12-24M,2-10L,True,True,True
LN04865,BR63799,Auto,2023-08-25,1200000.0,11.39,84,20793.82,799285.71,Current,33,0.08,24M+,10-50L,True,True,False
LN04866,BR44358,Auto,2024-04-02,1885000.0,14.92,36,65270.32,772326.39,Current,25,0.1092,24M+,10-50L,True,False,False
